📡我爱中国,#genre#
湖北|湖北影视,http://live.qiyuevod.com/dextv/hbtv.php?id=hbys
湖北|湖北垄上,http://live.qiyuevod.com/dextv/hbtv.php?id=hbls
湖北|襄阳综合,http://live.qiyuevod.com/dextv/hbtv.php?id=xyzh
湖北|襄阳公共,http://live.qiyuevod.com/dextv/hbtv.php?id=xygg
湖北|襄阳经济生活,http://live.qiyuevod.com/dextv/hbtv.php?id=xysh
湖北|蕲春综合,http://live.qiyuevod.com/dextv/hbtv.php?id=qczh
湖北|蕲春旅游养生,http://live.qiyuevod.com/dextv/hbtv.php?id=qclyys
湖北|恩施综合,http://live.qiyuevod.com/dextv/hbtv.php?id=eszh
湖北|恩施文旅,http://live.qiyuevod.com/dextv/hbtv.php?id=eswl
湖北|丹江口综合,http://live.qiyuevod.com/dextv/hbtv.php?id=djkzh
湖北|十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北|江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
湖南|湖南卫视,http://120.132.122.244:10413/hls/1/index.m3u8
湖南|湖南都市,http://120.132.122.244:10413/hls/3/index.m3u8
湖南|湖南经视,http://120.132.122.244:10413/hls/2/index.m3u8
湖南|湖南电影,http://120.132.122.244:10413/hls/7/index.m3u8
湖南|湖南电视剧,http://120.132.122.244:10413/hls/4/index.m3u8
潇湘电影,http://120.132.122.244:10413/hls/5/index.m3u8
湖南|湖南电影,http://111.40.196.30/PLTV/88888888/224/3221225660/index.m3u8
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/tv1.stream/chunklist_w2084740082.m3u8
湖南|张家界1台,http://stream.zjjrtv.com/zjjtv1/playlist.m3u8?_upt=58d7e8211638940948
湖南|张家界2台,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8?_upt=83ed3eb91638941175
湖南|湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南|湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湖南|新田电视台,https://hlsv2.quklive.com/live/1625110020460086/index.m3u8
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream_360p/playlist.m3u8
湖南|张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南|张家界新闻,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
山东|山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.flv
山东|山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.flv
山东|山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东|山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东|山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东|山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东|山东体育,http://livealone.iqilu.com/iqilu/typdhjOF03kn.flv
山东|山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.flv
山东|山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山东|山东教育卫视,http://live.qiyuevod.com/dextv/sdjy.php
山东|淄博新闻综合,http://live.qiyuevod.com/dextv/sdzb.php?id=zbxwzh
山东|淄博民生,http://live.qiyuevod.com/dextv/sdzb.php?id=zbms
山东|淄博文旅,http://live.qiyuevod.com/dextv/sdzb.php?id=zbwl
山东|淄博影视,http://live.qiyuevod.com/dextv/sdzb.php?id=zbys
山东|烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东|烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东|烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东|烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东|枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
山东|枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
山东|青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东|青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东|日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
山东|日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
山东|日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
山东|日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
山东|菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东|聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
山东|聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
山东|青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东|泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东|泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东|泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
四川|四川新闻,http://live.qiyuevod.com/dextv/sctv.php?id=scxw
四川|四川经济,http://live.qiyuevod.com/dextv/sctv.php?id=scjj
四川|四川乡村,http://live.qiyuevod.com/dextv/sctv.php?id=scnc
四川|四川文化旅游,http://live.qiyuevod.com/dextv/sctv.php?id=scwh
四川|四川影视文艺,http://live.qiyuevod.com/dextv/sctv.php?id=scys
四川|四川妇女儿童,http://live.qiyuevod.com/dextv/sctv.php?id=scet
四川|康巴卫视,http://live.qiyuevod.com/dextv/sctv.php?id=kbws
四川|成都-1,http://caohm.320.io:20000/udp/239.93.0.16:5140
四川|成都-2,http://caohm.320.io:20000/udp/239.93.0.17:1239
四川|成都-3,http://caohm.320.io:20000/udp/239.93.0.18:1238
四川|成都-4,http://caohm.320.io:20000/udp/239.93.0.19:1250
四川|成都-5,http://caohm.320.io:20000/udp/239.93.1.231:5140
四川|成都-6,http://caohm.320.io:20000/udp/239.93.0.21:1251
四川|成都-8,http://caohm.320.io:20000/udp/239.93.0.22:1252
四川|成都新闻综合,http://live.qiyuevod.com/dextv/cdtv.php?id=cdxwzh
四川|成都经济资讯,http://live.qiyuevod.com/dextv/cdtv.php?id=cdjjzx
四川|成都都市生活,http://live.qiyuevod.com/dextv/cdtv.php?id=cddssh
四川|成都影视文艺,http://live.qiyuevod.com/dextv/cdtv.php?id=cdyswy
四川|成都公共,http://live.qiyuevod.com/dextv/cdtv.php?id=cdgg
四川|成都少儿,http://live.qiyuevod.com/dextv/cdtv.php?id=cdse
四川|成都蓉城先锋,http://live.qiyuevod.com/dextv/cdtv.php?id=cdrcxf
四川|金牛电视台,http://live.qiyuevod.com/dextv/cdtv.php?id=jntv
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川|广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
重庆|重庆新闻,https://sjlivecdn9.cbg.cn/202906282314/app_2/_definst_/ls_3.stream/chunklist.m3u8
重庆|重庆新闻,http://live.qiyuevod.com/dextv/cqtv.php?id=CQTVNewsHD
重庆|重庆影视,http://live.qiyuevod.com/dextv/cqtv.php?id=cqyingshiHD
重庆|重庆社会与法,http://live.qiyuevod.com/dextv/cqtv.php?id=CQTVTrendyHD
重庆|重庆时尚生活,http://live.qiyuevod.com/dextv/cqtv.php?id=cqssgwHD
重庆|重庆文体娱乐,http://live.qiyuevod.com/dextv/cqtv.php?id=cqwtylHD
重庆|重庆新农村,http://live.qiyuevod.com/dextv/cqtv.php?id=cqggncHD
重庆|重庆少儿,http://live.qiyuevod.com/dextv/cqtv.php?id=cqseHD
重庆|重庆科教,http://live.qiyuevod.com/dextv/cqtv.php?id=CQTVkejiaoHD
重庆|重庆汽摩,http://live.qiyuevod.com/dextv/cqtv.php?id=cqcarSD
重庆|重庆移动,http://live.qiyuevod.com/dextv/cqtv.php?id=mryyHD
重庆|重广融媒,http://live.qiyuevod.com/dextv/cqtv.php?id=cqrongmei
重庆|北碚综合,http://222.178.181.121:12034/beibei01.m3u8
重庆|璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8
重庆|垫江综合,http://125.62.24.185:80/1.m3u8
重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆|万盛新闻综合,http://stream0.tv41.ru/live.m3u8
重庆|万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆|万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
重庆|万载综合,http://ls.qingting.fm/live/273.m3u8
重庆|万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
重庆|万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
重庆|万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆|万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
重庆|万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
重庆|万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆|万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
重庆|万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
山西|山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西|山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西|山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西|山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西|山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西|山西经济,http://live.qiyuevod.com/dextv/titv.php?id=sxjj
山西|山西影视,http://live.qiyuevod.com/dextv/titv.php?id=sxys
山西|山西社会与法治,http://live.qiyuevod.com/dextv/titv.php?id=sxshfz
山西|山西文体生活,http://live.qiyuevod.com/dextv/titv.php?id=sxwtsh
山西|山西黄河,http://live.qiyuevod.com/dextv/titv.php?id=sxhh
山西|山西经济,http://angtv.cn/live/shanxi.php?id=sxjj
山西|山西文体生活,http://angtv.cn/live/shanxi.php?id=sxwtsh
山西|山西社会与法治,http://angtv.cn/live/shanxi.php?id=sxshfz
山西|山西影视,http://angtv.cn/live/shanxi.php?id=sxys
山西|山西黄河,http://angtv.cn/live/shanxi.php?id=sxhh
山西|大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
山西|高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
山西|怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
山西|吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西|交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
山西|晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西|晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西|黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
山西|临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
山西|潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西|宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
山西|武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西|运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西|运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西|运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西|长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
江西|江西新闻,http://live.qiyuevod.com/dextv/jxtv.php?id=jxxw
江西|江西都市,http://live.qiyuevod.com/dextv/jxtv.php?id=jxds
江西|江西公共农业,http://live.qiyuevod.com/dextv/jxtv.php?id=jxgg
江西|江西经济生活,http://live.qiyuevod.com/dextv/jxtv.php?id=jxjs
江西|江西影视旅游,http://live.qiyuevod.com/dextv/jxtv.php?id=jxys
江西|江西少儿,http://live.qiyuevod.com/dextv/jxtv.php?id=jxse
江西|江西移动,http://live.qiyuevod.com/dextv/jxtv.php?id=jxyd
江西|江西新闻,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv7.m3u8
江西|江西都市,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv2.m3u8
江西|江西公共农业,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv5.m3u8
江西|江西经济生活,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv3_hd.m3u8
江西|江西影视旅游,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv4.m3u8
江西|江西少儿,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv6.m3u8
江西|江西移动,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv8.m3u8
江西|赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
江西|赣州公共,http://wb.jxgztv.com/live/gztv2.flv
江西|赣州教育,http://wb.jxgztv.com/live/gztv3.flv
江西|南昌新闻综合,http://live.cooltv.top/tv/nctv.php?id=1
江西|南昌文旅,http://live.cooltv.top/tv/nctv.php?id=2
江西|南昌资讯,http://live.cooltv.top/tv/nctv.php?id=3
江西|上饶综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao1.m3u8
江西|上饶经济,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao2.m3u8
江西|上饶鄱阳,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
江西|上饶余干,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
江西|新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
江西|新余公共,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8
江西|新余教育,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
江西|井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
江西|都昌综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
江西|彭泽综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
江西|永修一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
江西|庐山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
江西|武宁综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wuning.m3u8
江西|万载综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wanzai.m3u8
江西|分宜综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8
江西|瑞金综合,http://live.mudu.tv/watch/u2udf0.m3u8
福建|东南卫视,http://live.qiyuevod.com/dextv/fjtv.php?id=1
福建|海峡卫视,http://live.qiyuevod.com/dextv/fjtv.php?id=9
福建|福建综合,http://live.qiyuevod.com/dextv/fjtv.php?id=0
福建|福建新闻,http://live.qiyuevod.com/dextv/fjtv.php?id=3
福建|福建公共,http://live.qiyuevod.com/dextv/fjtv.php?id=2
福建|福建经视,http://live.qiyuevod.com/dextv/fjtv.php?id=6
福建|福建文体,http://live.qiyuevod.com/dextv/fjtv.php?id=7
福建|福建旅游,http://live.qiyuevod.com/dextv/fjtv.php?id=5
福建|福建少儿,http://live.qiyuevod.com/dextv/fjtv.php?id=8
福建|福建电视剧,http://live.qiyuevod.com/dextv/fjtv.php?id=4
福建|东南卫视,http://live.qiyuevod.com/dextv/fjtv2.php?id=dnws
福建|海峡卫视,http://live.qiyuevod.com/dextv/fjtv2.php?id=hxws
福建|福建综合,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjzh
福建|福建公共,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjgg
福建|福建经视,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjjs
福建|福建综艺,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjzy
福建|福建文体,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjwt
福建|福建电视剧,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjdsj
福建|福建旅游,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjly
福建|福建少儿,http://live.qiyuevod.com/dextv/fjtv2.php?id=fjse
福建|尤溪新闻综合,http://live.qiyuevod.com/dextv/fjtv2.php?id=yxxw
福建|沙县新闻综合,http://live.qiyuevod.com/dextv/fjtv2.php?id=sxxw
福建|福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福建|福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福建|福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福建|厦门卫视,http://live.qiyuevod.com/dextv/xmtv.php?id=xmws
福建|厦门一套,http://live.qiyuevod.com/dextv/xmtv.php?id=xm1
福建|厦门二套,http://live.qiyuevod.com/dextv/xmtv.php?id=xm2
福建|厦门移动,http://live.qiyuevod.com/dextv/xmtv.php?id=xmyd
福建|厦门第一,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
福建|龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
福建|龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
福建|将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
福建|将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
福建|永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
福建|霞浦公共,http://218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
福建|武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
福建|武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
福建|云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建|漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建|三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建|三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
陕西|新闻资讯,http://live.qiyuevod.com/dextv/sxtv.php?id=sxxwzx
陕西|都市青春,http://live.qiyuevod.com/dextv/sxtv.php?id=sxdsqc
陕西|生活频道,http://live.qiyuevod.com/dextv/sxtv.php?id=sxsh
陕西|公共频道,http://live.qiyuevod.com/dextv/sxtv.php?id=sxgg
陕西|体育休闲,http://live.qiyuevod.com/dextv/sxtv.php?id=sxtyxx
陕西|农林卫视,http://live.qiyuevod.com/dextv/sxtv.php?id=nlws
陕西|陕西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
陕西|陕西一套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西|陕西二套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西|陕西三套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西|陕西四套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西|陕西五套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
